,order_id,customer_id,product_id,order_date,quantity,payment_id,payment_method,payment_status,payment_date,product_name,category,price,stock,name,gender,age,join_date,city,shipping_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date,total_sales
4135,O007399,C1738,P0028,2024-08-17 10:45:52,2,PAY007399,Credit Card,Completed,2024-08-17 11:30:52,화장품 상품_28,식품,49400,173,최춘자,Female,30,2023-05-04,태안군,S007399,롯데택배,Delivered,2024-08-17 19:30:52,2024-08-19 19:30:52,98800
4136,O000876,C1541,P0412,2024-08-17 10:54:02,1,PAY000876,Mobile Payment,Completed,2024-08-17 11:19:02,가구 상품_412,도서,72800,124,이정훈,Male,57,2023-07-27,부여군,S000876,한진택배,Delivered,2024-08-17 12:19:02,2024-08-19 12:19:02,72800
4137,O001163,C1882,P0430,2024-08-17 11:37:54,1,PAY001163,Credit Card,Completed,2024-08-17 12:33:54,도서 상품_430,화장품,57100,95,박주원,Male,66,2024-05-23,부천시 오정구,S001163,우체국택배,Delivered,2024-08-18 10:33:54,2024-08-23 10:33:54,57100
4138,O004459,C0131,P0240,2024-08-17 15:20:04,4,PAY004459,Credit Card,Completed,2024-08-17 16:02:04,화장품 상품_240,의류,7000,96,김미정,Male,29,2025-04-27,보은군,S004459,우체국택배,Preparing,2024-08-18 07:02:04,,28000
4139,O005854,C0621,P0330,2024-08-17 21:18:28,2,PAY005854,Credit Card,Completed,2024-08-17 21:55:28,스포츠용품 상품_330,화장품,13200,75,최예지,Female,62,2025-06-08,동해시,S005854,한진택배,Delivered,2024-08-18 16:55:28,2024-08-21 16:55:28,26400
4140,O001927,C1619,P0046,2024-08-17 22:00:19,1,PAY001927,Bank Transfer,Completed,2024-08-17 22:28:19,가구 상품_46,식품,97800,43,박지후,Male,31,2023-06-03,과천시,S001927,롯데택배,Delivered,2024-08-18 03:28:19,2024-08-22 03:28:19,97800
4141,O001573,C1313,P0358,2024-08-18 03:00:22,5,PAY001573,Bank Transfer,Completed,2024-08-18 03:51:22,의류 상품_358,스포츠용품,18500,38,서정희,Male,69,2023-05-08,인제군,S001573,대한통운,Cancelled,2024-08-19 01:51:22,,92500
4142,O001317,C0629,P0217,2024-08-18 04:37:20,2,PAY001317,Credit Card,Completed,2024-08-18 05:02:20,도서 상품_217,스포츠용품,6000,136,이영진,Male,69,2023-11-15,청주시 청원구,S001317,우체국택배,Delivered,2024-08-19 05:02:20,2024-08-24 05:02:20,12000
4143,O007965,C0095,P0427,2024-08-18 05:16:34,2,PAY007965,Mobile Payment,Completed,2024-08-18 05:52:34,화장품 상품_427,의류,66500,86,김유진,Male,22,2025-09-18,청주시 서원구,S007965,우체국택배,Shipped,2024-08-18 19:52:34,,133000
4144,O000712,C0116,P0119,2024-08-18 06:24:33,4,PAY000712,Bank Transfer,Completed,2024-08-18 06:57:33,의류 상품_119,의류,28000,3,안현준,Male,28,2024-05-20,청주시 청원구,S000712,대한통운,Delivered,2024-08-18 15:57:33,2024-08-21 15:57:33,112000
4145,O007492,C1419,P0207,2024-08-18 07:54:20,4,PAY007492,Credit Card,Completed,2024-08-18 08:05:20,의류 상품_207,식품,75500,35,황영환,Male,17,2024-09-02,수원시 영통구,S007492,대한통운,Delivered,2024-08-18 15:05:20,2024-08-20 15:05:20,302000
4146,O009318,C1462,P0047,2024-08-18 08:08:37,1,PAY009318,Mobile Payment,Completed,2024-08-18 08:56:37,스포츠용품 상품_47,화장품,16100,62,이주원,Female,39,2023-12-05,홍성군,S009318,우체국택배,Preparing,2024-08-18 09:56:37,,16100
4147,O004193,C0263,P0487,2024-08-18 08:37:55,2,PAY004193,Mobile Payment,Completed,2024-08-18 09:00:55,식품 상품_487,의류,84000,111,최상호,Female,50,2023-03-01,평창군,S004193,롯데택배,Cancelled,2024-08-18 11:00:55,,168000
4148,O004426,C1407,P0169,2024-08-18 19:17:07,2,PAY004426,Credit Card,Completed,2024-08-18 19:54:07,도서 상품_169,전자제품,90800,32,김미정,Male,27,2024-10-30,논산시,S004426,우체국택배,Shipped,2024-08-18 20:54:07,,181600
4149,O008757,C1809,P0359,2024-08-18 20:34:56,2,PAY008757,Credit Card,Completed,2024-08-18 21:31:56,의류 상품_359,화장품,15500,135,류미영,Female,65,2023-07-14,서산시,S008757,대한통운,Shipped,2024-08-19 20:31:56,,31000
4150,O004283,C0995,P0159,2024-08-18 22:23:14,5,PAY004283,Mobile Payment,Completed,2024-08-18 22:25:14,전자제품 상품_159,식품,57500,32,장선영,Male,50,2023-04-13,고양시 일산서구,S004283,롯데택배,Delivered,2024-08-19 01:25:14,2024-08-24 01:25:14,287500
4151,O002753,C0486,P0469,2024-08-19 02:16:10,2,PAY002753,Mobile Payment,Completed,2024-08-19 02:32:10,스포츠용품 상품_469,전자제품,70700,189,이현준,Male,59,2024-06-10,수원시 권선구,S002753,우체국택배,Shipped,2024-08-19 11:32:10,,141400
4152,O002171,C1157,P0120,2024-08-19 02:29:36,2,PAY002171,Bank Transfer,Completed,2024-08-19 02:46:36,가구 상품_120,스포츠용품,79700,96,김영식,Female,46,2025-05-16,계룡시,S002171,롯데택배,Cancelled,2024-08-19 03:46:36,,159400
4153,O002839,C0406,P0455,2024-08-19 05:11:28,5,PAY002839,Bank Transfer,Failed,,도서 상품_455,의류,29700,171,최예은,Male,44,2022-12-30,제천시,,,,,,148500
4154,O001344,C1095,P0059,2024-08-19 07:08:37,1,PAY001344,Credit Card,Completed,2024-08-19 07:42:37,도서 상품_59,식품,79600,163,서영일,Female,24,2024-06-26,보령시,S001344,우체국택배,Delivered,2024-08-19 15:42:37,2024-08-21 15:42:37,79600
4155,O004413,C0849,P0360,2024-08-19 07:34:07,1,PAY004413,Mobile Payment,Completed,2024-08-19 08:15:07,도서 상품_360,도서,89700,172,지준서,Female,23,2025-04-06,서산시,S004413,우체국택배,Delivered,2024-08-19 23:15:07,2024-08-21 23:15:07,89700
4156,O007028,C1243,P0315,2024-08-19 08:17:10,3,PAY007028,Credit Card,Completed,2024-08-19 08:54:10,의류 상품_315,스포츠용품,92500,94,이지혜,Female,33,2023-05-09,성남시,S007028,한진택배,Cancelled,2024-08-20 04:54:10,,277500
4157,O009324,C1331,P0246,2024-08-19 08:57:07,1,PAY009324,Credit Card,Completed,2024-08-19 09:40:07,전자제품 상품_246,가구,41000,37,안준서,Male,49,2025-03-20,보령시,S009324,우체국택배,Delivered,2024-08-20 07:40:07,2024-08-25 07:40:07,41000
4158,O001192,C1049,P0284,2024-08-19 10:56:29,3,PAY001192,Bank Transfer,Completed,2024-08-19 10:57:29,전자제품 상품_284,스포츠용품,46800,52,황미영,Male,17,2025-03-02,안산시 상록구,S001192,우체국택배,Delivered,2024-08-20 03:57:29,2024-08-24 03:57:29,140400
4159,O006317,C1875,P0085,2024-08-19 11:27:43,4,PAY006317,Bank Transfer,Completed,2024-08-19 11:57:43,의류 상품_85,전자제품,29100,39,김춘자,Male,60,2024-09-16,고양시 일산서구,S006317,우체국택배,Delivered,2024-08-20 09:57:43,2024-08-22 09:57:43,116400
4160,O003196,C0895,P0134,2024-08-19 12:22:50,2,PAY003196,Mobile Payment,Completed,2024-08-19 12:45:50,가구 상품_134,의류,61900,113,박예준,Male,27,2024-12-30,성남시 중원구,S003196,한진택배,Delivered,2024-08-19 13:45:50,2024-08-23 13:45:50,123800
4161,O008917,C0318,P0417,2024-08-19 17:43:56,3,PAY008917,Credit Card,Completed,2024-08-19 18:40:56,전자제품 상품_417,도서,26400,61,안준서,Female,54,2023-12-26,파주시,S008917,우체국택배,Delivered,2024-08-19 22:40:56,2024-08-21 22:40:56,79200
4162,O005560,C0141,P0265,2024-08-19 19:38:59,3,PAY005560,Credit Card,Failed,,의류 상품_265,의류,94700,110,강지훈,Female,55,2024-01-15,평창군,,,,,,284100
4163,O002702,C0339,P0409,2024-08-19 23:23:28,1,PAY002702,Credit Card,Completed,2024-08-19 23:52:28,가구 상품_409,스포츠용품,28200,76,김지아,Male,32,2024-07-24,청주시 서원구,S002702,우체국택배,Delivered,2024-08-20 18:52:28,2024-08-25 18:52:28,28200
4164,O008573,C1470,P0371,2024-08-20 00:21:48,3,PAY008573,Bank Transfer,Completed,2024-08-20 00:50:48,도서 상품_371,의류,47100,128,박현우,Male,23,2024-06-22,부천시,S008573,한진택배,Shipped,2024-08-20 17:50:48,,141300
4165,O008933,C1718,P0227,2024-08-20 02:35:14,3,PAY008933,Mobile Payment,Completed,2024-08-20 02:52:14,전자제품 상품_227,스포츠용품,75200,183,고광수,Male,65,2023-01-23,천안시 서북구,S008933,우체국택배,Shipped,2024-08-20 15:52:14,,225600
4166,O008902,C0443,P0122,2024-08-20 02:53:41,1,PAY008902,Bank Transfer,Completed,2024-08-20 03:37:41,전자제품 상품_122,화장품,59600,8,박영환,Female,21,2024-03-05,공주시,S008902,한진택배,Shipped,2024-08-20 20:37:41,,59600
4167,O009036,C1216,P0348,2024-08-20 03:15:26,2,PAY009036,Bank Transfer,Completed,2024-08-20 04:14:26,스포츠용품 상품_348,의류,78500,77,이명숙,Male,53,2023-11-22,횡성군,S009036,롯데택배,Shipped,2024-08-21 04:14:26,,157000
4168,O006116,C0039,P0059,2024-08-20 03:53:12,2,PAY006116,Credit Card,Completed,2024-08-20 04:18:12,도서 상품_59,식품,79600,163,유지후,Male,70,2024-11-15,양양군,S006116,대한통운,Preparing,2024-08-20 10:18:12,,159200
4169,O009616,C1746,P0369,2024-08-20 06:26:23,5,PAY009616,Mobile Payment,Completed,2024-08-20 07:06:23,식품 상품_369,의류,82400,28,서성현,Male,51,2022-11-05,인제군,S009616,한진택배,Delivered,2024-08-21 03:06:23,2024-08-25 03:06:23,412000
4170,O002820,C0372,P0399,2024-08-20 08:54:32,3,PAY002820,Credit Card,Completed,2024-08-20 09:28:32,화장품 상품_399,전자제품,35300,55,이민석,Male,68,2025-04-26,안산시 상록구,S002820,대한통운,Delivered,2024-08-20 11:28:32,2024-08-24 11:28:32,105900
4171,O007967,C1209,P0402,2024-08-20 08:58:55,4,PAY007967,Mobile Payment,Completed,2024-08-20 09:27:55,가구 상품_402,의류,18400,101,전지아,Female,64,2025-07-08,정선군,S007967,대한통운,Delivered,2024-08-20 19:27:55,2024-08-22 19:27:55,73600
4172,O003835,C1139,P0123,2024-08-20 09:34:55,5,PAY003835,Mobile Payment,Failed,,화장품 상품_123,전자제품,89400,198,김준서,Female,51,2024-12-14,속초시,,,,,,447000
4173,O008271,C0201,P0321,2024-08-20 09:52:26,3,PAY008271,Credit Card,Completed,2024-08-20 10:45:26,가구 상품_321,스포츠용품,94000,97,이중수,Male,33,2022-10-27,예산군,S008271,우체국택배,Shipped,2024-08-21 03:45:26,,282000
4174,O002888,C0334,P0447,2024-08-20 12:14:12,1,PAY002888,Credit Card,Completed,2024-08-20 13:07:12,도서 상품_447,스포츠용품,76800,150,문경희,Female,42,2025-04-07,영동군,S002888,대한통운,Delivered,2024-08-20 15:07:12,2024-08-21 15:07:12,76800
4175,O007463,C0028,P0408,2024-08-20 13:19:50,1,PAY007463,Bank Transfer,Completed,2024-08-20 13:20:50,화장품 상품_408,의류,62300,50,김성민,Male,19,2023-06-15,용인시 수지구,S007463,롯데택배,Delivered,2024-08-21 06:20:50,2024-08-25 06:20:50,62300
4176,O007691,C1234,P0408,2024-08-20 14:05:26,3,PAY007691,Credit Card,Completed,2024-08-20 14:12:26,화장품 상품_408,의류,62300,50,이순자,Female,15,2025-10-08,양구군,S007691,대한통운,Shipped,2024-08-20 17:12:26,,186900
4177,O004521,C0450,P0213,2024-08-20 15:18:26,2,PAY004521,Credit Card,Failed,,화장품 상품_213,도서,38500,154,장영순,Female,45,2023-04-20,동두천시,,,,,,77000
4178,O001326,C0106,P0388,2024-08-20 17:22:52,5,PAY001326,Mobile Payment,Pending,,도서 상품_388,화장품,21900,36,이숙자,Male,64,2025-09-19,철원군,,,,,,109500
4179,O003134,C1616,P0434,2024-08-20 23:16:18,1,PAY003134,Mobile Payment,Completed,2024-08-21 00:13:18,가구 상품_434,화장품,58200,66,이영숙,Male,57,2024-03-18,시흥시,S003134,대한통운,Preparing,2024-08-21 10:13:18,,58200
4180,O005010,C1347,P0077,2024-08-20 23:45:21,2,PAY005010,Mobile Payment,Completed,2024-08-21 00:25:21,스포츠용품 상품_77,화장품,41200,53,이미정,Female,25,2025-06-10,천안시 서북구,S005010,우체국택배,Shipped,2024-08-21 08:25:21,,82400
4181,O008138,C1588,P0499,2024-08-21 03:23:02,5,PAY008138,Credit Card,Completed,2024-08-21 04:06:02,도서 상품_499,식품,49500,126,황예원,Male,27,2023-07-21,안산시 상록구,S008138,롯데택배,Preparing,2024-08-22 03:06:02,,247500
4182,O005009,C1055,P0112,2024-08-21 04:00:16,4,PAY005009,Mobile Payment,Completed,2024-08-21 04:21:16,도서 상품_112,의류,62000,74,성채원,Male,22,2024-11-30,예산군,S005009,롯데택배,Delivered,2024-08-21 08:21:16,2024-08-25 08:21:16,248000
4183,O002152,C1041,P0108,2024-08-21 04:15:08,2,PAY002152,Mobile Payment,Completed,2024-08-21 05:02:08,화장품 상품_108,가구,46100,114,김영숙,Female,25,2024-05-24,괴산군,S002152,롯데택배,Shipped,2024-08-21 16:02:08,,92200
4184,O003489,C0801,P0398,2024-08-21 10:57:00,5,PAY003489,Credit Card,Completed,2024-08-21 11:37:00,도서 상품_398,가구,36600,107,안지후,Male,37,2023-10-01,제천시,S003489,우체국택배,Shipped,2024-08-22 04:37:00,,183000
4185,O000344,C0061,P0449,2024-08-21 13:09:31,3,PAY000344,Mobile Payment,Completed,2024-08-21 13:42:31,의류 상품_449,스포츠용품,54200,136,조선영,Male,61,2025-03-21,수원시,S000344,한진택배,Delivered,2024-08-21 14:42:31,2024-08-22 14:42:31,162600
4186,O000275,C1113,P0454,2024-08-21 16:10:44,5,PAY000275,Mobile Payment,Completed,2024-08-21 16:24:44,식품 상품_454,전자제품,82300,53,박중수,Male,17,2022-11-10,동두천시,S000275,롯데택배,Delivered,2024-08-21 23:24:44,2024-08-22 23:24:44,411500
4187,O000591,C1338,P0363,2024-08-21 17:01:36,3,PAY000591,Bank Transfer,Completed,2024-08-21 17:36:36,의류 상품_363,전자제품,56200,75,김성훈,Male,17,2024-01-06,수원시,S000591,한진택배,Delivered,2024-08-22 02:36:36,2024-08-27 02:36:36,168600
4188,O006919,C0626,P0159,2024-08-21 23:47:14,1,PAY006919,Bank Transfer,Completed,2024-08-21 23:52:14,전자제품 상품_159,식품,57500,32,백윤서,Female,55,2023-04-15,인제군,S006919,대한통운,Shipped,2024-08-22 10:52:14,,57500
4189,O000246,C0727,P0166,2024-08-22 00:36:18,4,PAY000246,Mobile Payment,Completed,2024-08-22 00:50:18,가구 상품_166,가구,47300,200,김준호,Female,68,2022-10-22,동해시,S000246,대한통운,Shipped,2024-08-22 17:50:18,,189200
4190,O001937,C0095,P0424,2024-08-22 00:42:02,2,PAY001937,Credit Card,Completed,2024-08-22 01:25:02,가구 상품_424,전자제품,11000,48,김유진,Male,22,2025-09-18,청주시 서원구,S001937,롯데택배,Delivered,2024-08-23 01:25:02,2024-08-28 01:25:02,22000
4191,O006662,C1827,P0210,2024-08-22 00:54:11,4,PAY006662,Credit Card,Completed,2024-08-22 01:32:11,식품 상품_210,화장품,56400,148,이상현,Male,60,2023-11-08,정선군,S006662,대한통운,Delivered,2024-08-22 17:32:11,2024-08-26 17:32:11,225600
4192,O002943,C0329,P0443,2024-08-22 01:14:45,4,PAY002943,Mobile Payment,Pending,,전자제품 상품_443,식품,46100,46,노지후,Male,39,2023-11-19,파주시,,,,,,184400
4193,O001681,C0623,P0312,2024-08-22 03:52:22,2,PAY001681,Mobile Payment,Completed,2024-08-22 04:35:22,식품 상품_312,의류,41300,185,심병철,Female,22,2025-03-14,청주시 청원구,S001681,한진택배,Delivered,2024-08-22 16:35:22,2024-08-26 16:35:22,82600
4194,O007284,C0279,P0166,2024-08-22 05:38:33,2,PAY007284,Mobile Payment,Completed,2024-08-22 06:24:33,가구 상품_166,가구,47300,200,김영숙,Female,49,2024-05-08,안성시,S007284,대한통운,Delivered,2024-08-22 21:24:33,2024-08-26 21:24:33,94600
4195,O002876,C0437,P0093,2024-08-22 09:06:46,5,PAY002876,Bank Transfer,Completed,2024-08-22 09:13:46,식품 상품_93,도서,42600,116,윤서연,Female,39,2024-12-23,동해시,S002876,우체국택배,Delivered,2024-08-22 19:13:46,2024-08-25 19:13:46,213000
4196,O005833,C0025,P0366,2024-08-22 11:41:32,1,PAY005833,Mobile Payment,Pending,,도서 상품_366,전자제품,93600,160,박성호,Male,66,2024-05-05,군포시,,,,,,93600
4197,O002983,C0453,P0484,2024-08-22 12:39:37,4,PAY002983,Mobile Payment,Completed,2024-08-22 12:47:37,식품 상품_484,화장품,74500,11,하지우,Male,47,2023-12-05,여주시,S002983,롯데택배,Shipped,2024-08-23 04:47:37,,298000
4198,O004525,C1118,P0103,2024-08-22 12:50:46,3,PAY004525,Bank Transfer,Completed,2024-08-22 13:22:46,도서 상품_103,화장품,76600,95,오정남,Female,15,2024-04-01,서산시,S004525,대한통운,Delivered,2024-08-23 09:22:46,2024-08-24 09:22:46,229800
4199,O004970,C1957,P0262,2024-08-22 12:52:30,5,PAY004970,Credit Card,Completed,2024-08-22 13:27:30,화장품 상품_262,도서,77300,7,이미경,Female,58,2024-12-15,수원시 장안구,S004970,롯데택배,Cancelled,2024-08-23 00:27:30,,386500
4200,O002448,C0026,P0477,2024-08-22 15:00:53,4,PAY002448,Credit Card,Completed,2024-08-22 15:25:53,도서 상품_477,도서,8100,110,이경수,Male,69,2022-11-12,인제군,S002448,롯데택배,Delivered,2024-08-23 00:25:53,2024-08-26 00:25:53,32400
4201,O009792,C1799,P0402,2024-08-22 15:28:44,3,PAY009792,Credit Card,Completed,2024-08-22 15:52:44,가구 상품_402,의류,18400,101,민광수,Male,67,2023-04-24,수원시 장안구,S009792,한진택배,Delivered,2024-08-23 11:52:44,2024-08-25 11:52:44,55200
4202,O007111,C1449,P0192,2024-08-22 15:29:15,3,PAY007111,Credit Card,Completed,2024-08-22 15:50:15,식품 상품_192,전자제품,9200,116,허경자,Male,56,2023-10-08,화성시,S007111,우체국택배,Delivered,2024-08-22 18:50:15,2024-08-24 18:50:15,27600
4203,O006581,C0831,P0467,2024-08-22 16:52:56,2,PAY006581,Bank Transfer,Failed,,의류 상품_467,전자제품,90000,153,최현숙,Male,24,2022-12-28,화성시,,,,,,180000
4204,O006988,C1729,P0347,2024-08-22 18:15:54,4,PAY006988,Credit Card,Completed,2024-08-22 18:54:54,가구 상품_347,의류,88900,52,김은정,Male,49,2025-06-06,광명시,S006988,한진택배,Delivered,2024-08-23 16:54:54,2024-08-26 16:54:54,355600
4205,O002631,C1218,P0495,2024-08-23 01:06:06,1,PAY002631,Credit Card,Completed,2024-08-23 01:34:06,화장품 상품_495,식품,32200,104,백서현,Male,35,2025-03-24,부천시,S002631,한진택배,Delivered,2024-08-23 22:34:06,2024-08-27 22:34:06,32200
4206,O006462,C0022,P0116,2024-08-23 02:11:20,3,PAY006462,Bank Transfer,Failed,,의류 상품_116,가구,88000,21,문영숙,Female,46,2023-11-18,서산시,,,,,,264000
4207,O000762,C0476,P0122,2024-08-23 02:12:34,3,PAY000762,Mobile Payment,Completed,2024-08-23 03:01:34,전자제품 상품_122,화장품,59600,8,김민석,Male,17,2023-02-21,영동군,S000762,한진택배,Shipped,2024-08-23 08:01:34,,178800
4208,O003705,C1571,P0129,2024-08-23 02:29:08,2,PAY003705,Mobile Payment,Completed,2024-08-23 02:45:08,전자제품 상품_129,도서,14500,157,손지현,Male,28,2023-07-28,영월군,S003705,우체국택배,Delivered,2024-08-24 00:45:08,2024-08-29 00:45:08,29000
4209,O005644,C0704,P0150,2024-08-23 03:11:24,1,PAY005644,Credit Card,Completed,2024-08-23 03:28:24,화장품 상품_150,의류,86400,186,윤지혜,Male,21,2024-05-03,고성군,S005644,롯데택배,Delivered,2024-08-23 17:28:24,2024-08-25 17:28:24,86400
4210,O003377,C0812,P0058,2024-08-23 05:36:24,2,PAY003377,Credit Card,Completed,2024-08-23 06:25:24,전자제품 상품_58,식품,73500,139,홍은정,Male,38,2025-04-24,원주시,S003377,대한통운,Cancelled,2024-08-23 17:25:24,,147000
4211,O000901,C1662,P0498,2024-08-23 07:57:56,2,PAY000901,Bank Transfer,Completed,2024-08-23 08:56:56,스포츠용품 상품_498,전자제품,77800,57,김광수,Female,23,2025-07-03,김포시,S000901,대한통운,Delivered,2024-08-23 15:56:56,2024-08-28 15:56:56,155600
4212,O003658,C0606,P0265,2024-08-23 09:31:28,3,PAY003658,Mobile Payment,Completed,2024-08-23 09:47:28,의류 상품_265,의류,94700,110,류예준,Male,42,2025-05-24,성남시 중원구,S003658,롯데택배,Delivered,2024-08-24 06:47:28,2024-08-26 06:47:28,284100
4213,O007601,C0550,P0166,2024-08-23 14:01:51,2,PAY007601,Mobile Payment,Completed,2024-08-23 14:44:51,가구 상품_166,가구,47300,200,김민석,Female,20,2023-09-18,양양군,S007601,롯데택배,Delivered,2024-08-24 08:44:51,2024-08-29 08:44:51,94600
4214,O003520,C0790,P0098,2024-08-23 19:17:38,5,PAY003520,Credit Card,Completed,2024-08-23 19:45:38,전자제품 상품_98,전자제품,81800,2,박예준,Female,63,2023-03-04,청주시 청원구,S003520,대한통운,Delivered,2024-08-24 18:45:38,2024-08-26 18:45:38,409000
4215,O004642,C0451,P0485,2024-08-23 19:43:40,4,PAY004642,Bank Transfer,Pending,,전자제품 상품_485,전자제품,54500,109,김정훈,Female,20,2025-05-09,수원시 권선구,,,,,,218000
4216,O004304,C0788,P0262,2024-08-23 23:24:10,2,PAY004304,Mobile Payment,Completed,2024-08-23 23:29:10,화장품 상품_262,도서,77300,7,박성호,Female,15,2023-04-22,구리시,S004304,대한통운,Shipped,2024-08-24 04:29:10,,154600
4217,O008149,C0394,P0048,2024-08-24 01:12:50,4,PAY008149,Mobile Payment,Completed,2024-08-24 02:05:50,식품 상품_48,화장품,38700,44,강유진,Male,34,2024-03-28,부천시 오정구,S008149,대한통운,Delivered,2024-08-24 11:05:50,2024-08-28 11:05:50,154800
4218,O008874,C1042,P0352,2024-08-24 01:54:12,3,PAY008874,Bank Transfer,Pending,,화장품 상품_352,전자제품,57200,171,최상현,Female,59,2023-11-02,횡성군,,,,,,171600
4219,O007414,C1016,P0187,2024-08-24 02:30:05,2,PAY007414,Bank Transfer,Completed,2024-08-24 02:34:05,화장품 상품_187,가구,70600,41,김수빈,Male,33,2025-09-10,양평군,S007414,한진택배,Delivered,2024-08-24 18:34:05,2024-08-25 18:34:05,141200
4220,O000263,C0846,P0398,2024-08-24 03:54:11,5,PAY000263,Bank Transfer,Completed,2024-08-24 04:17:11,도서 상품_398,가구,36600,107,하정웅,Female,18,2025-07-16,진천군,S000263,우체국택배,Shipped,2024-08-24 16:17:11,,183000
4221,O004944,C0633,P0157,2024-08-24 06:47:08,5,PAY004944,Credit Card,Completed,2024-08-24 07:46:08,스포츠용품 상품_157,식품,38800,39,윤진우,Male,24,2024-09-09,수원시 장안구,S004944,대한통운,Delivered,2024-08-24 15:46:08,2024-08-26 15:46:08,194000
4222,O003665,C0259,P0102,2024-08-24 07:06:19,3,PAY003665,Bank Transfer,Completed,2024-08-24 07:28:19,의류 상품_102,식품,14200,157,박승민,Female,24,2024-07-07,성남시 분당구,S003665,우체국택배,Delivered,2024-08-24 10:28:19,2024-08-25 10:28:19,42600
4223,O008445,C0247,P0390,2024-08-24 12:07:30,3,PAY008445,Bank Transfer,Failed,,가구 상품_390,스포츠용품,80900,91,김성호,Female,51,2024-05-19,청주시 상당구,,,,,,242700
4224,O005865,C1807,P0222,2024-08-24 14:12:14,2,PAY005865,Bank Transfer,Completed,2024-08-24 14:14:14,도서 상품_222,스포츠용품,45600,65,김민준,Male,55,2022-12-29,이천시,S005865,대한통운,Shipped,2024-08-25 02:14:14,,91200
4225,O005666,C0991,P0225,2024-08-24 14:18:44,5,PAY005666,Credit Card,Completed,2024-08-24 14:33:44,의류 상품_225,스포츠용품,36300,58,이정수,Male,24,2025-05-08,화성시,S005666,롯데택배,Delivered,2024-08-25 10:33:44,2024-08-27 10:33:44,181500
4226,O009669,C1691,P0126,2024-08-24 17:06:14,5,PAY009669,Mobile Payment,Completed,2024-08-24 17:08:14,도서 상품_126,전자제품,73100,60,김현지,Female,62,2025-04-25,영월군,S009669,롯데택배,Delivered,2024-08-25 16:08:14,2024-08-27 16:08:14,365500
4227,O002040,C0013,P0148,2024-08-24 17:13:16,1,PAY002040,Credit Card,Completed,2024-08-24 17:38:16,가구 상품_148,스포츠용품,89400,52,이민수,Male,63,2024-03-22,청주시 청원구,S002040,롯데택배,Delivered,2024-08-25 00:38:16,2024-08-29 00:38:16,89400
4228,O005843,C0269,P0452,2024-08-24 21:06:04,5,PAY005843,Credit Card,Completed,2024-08-24 21:31:04,스포츠용품 상품_452,전자제품,71300,8,김성호,Female,20,2023-10-27,강릉시,S005843,대한통운,Cancelled,2024-08-25 12:31:04,,356500
4229,O000907,C1215,P0262,2024-08-24 23:37:17,5,PAY000907,Mobile Payment,Completed,2024-08-25 00:11:17,화장품 상품_262,도서,77300,7,송영숙,Female,69,2024-06-16,부천시 오정구,S000907,대한통운,Delivered,2024-08-25 08:11:17,2024-08-29 08:11:17,386500
4230,O009222,C1469,P0128,2024-08-25 00:07:04,3,PAY009222,Mobile Payment,Completed,2024-08-25 00:38:04,식품 상품_128,화장품,31200,69,최민석,Female,66,2022-11-09,안성시,S009222,롯데택배,Shipped,2024-08-25 09:38:04,,93600
4231,O003853,C1274,P0395,2024-08-25 01:11:07,2,PAY003853,Mobile Payment,Completed,2024-08-25 02:02:07,가구 상품_395,전자제품,12600,51,김경수,Female,28,2024-11-30,고성군,S003853,한진택배,Delivered,2024-08-25 07:02:07,2024-08-26 07:02:07,25200
4232,O000243,C1174,P0457,2024-08-25 01:42:25,5,PAY000243,Bank Transfer,Completed,2024-08-25 02:08:25,스포츠용품 상품_457,스포츠용품,65500,70,김정숙,Male,46,2024-01-13,부천시,S000243,롯데택배,Shipped,2024-08-26 00:08:25,,327500
4233,O000234,C0743,P0450,2024-08-25 03:56:03,4,PAY000234,Bank Transfer,Completed,2024-08-25 04:07:03,의류 상품_450,의류,85500,71,김정희,Male,66,2024-12-27,안양시 동안구,S000234,우체국택배,Delivered,2024-08-26 02:07:03,2024-08-30 02:07:03,342000
4234,O004732,C1819,P0410,2024-08-25 06:01:11,3,PAY004732,Mobile Payment,Completed,2024-08-25 06:40:11,전자제품 상품_410,도서,70700,178,이서영,Female,55,2025-07-17,남양주시,S004732,우체국택배,Delivered,2024-08-25 07:40:11,2024-08-30 07:40:11,212100
4235,O002134,C1120,P0025,2024-08-25 06:20:24,3,PAY002134,Mobile Payment,Completed,2024-08-25 06:40:24,화장품 상품_25,스포츠용품,60400,45,오현우,Male,65,2024-09-15,화성시,S002134,한진택배,Delivered,2024-08-25 14:40:24,2024-08-27 14:40:24,181200
4236,O000027,C0587,P0095,2024-08-25 08:07:31,5,PAY000027,Credit Card,Completed,2024-08-25 08:14:31,식품 상품_95,의류,75400,167,김명자,Male,20,2025-10-16,용인시 수지구,S000027,한진택배,Delivered,2024-08-25 19:14:31,2024-08-27 19:14:31,377000
4237,O000557,C0737,P0277,2024-08-25 14:12:08,5,PAY000557,Mobile Payment,Completed,2024-08-25 14:18:08,화장품 상품_277,화장품,10900,144,김예진,Female,17,2022-12-30,아산시,S000557,롯데택배,Delivered,2024-08-26 04:18:08,2024-08-29 04:18:08,54500
